emissivity,albedo,thermal conductivity ,density ,specific heat capacity,beaming factor,layer thickness,n_layers,solar distance,solar luminosity ,sunlight direction,timesteps per day,rotation period hours,max days,convergence target,ra degrees,dec degrees
,,,542.15,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.16,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.17,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.18,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.19,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.2,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.21,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.22,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.23,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.24,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.25,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.26,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.27,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.28,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.29,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.3,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.31,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.32,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.33,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.34,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.35,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.36,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.37,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.38,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.39,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.4,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.41,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.42,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.43,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.44,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.45,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.46,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.47,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.48,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.49,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.5,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.51,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.52,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.53,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.54,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.55,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.56,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.57,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.58,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.59,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.6,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.61,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.62,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.63,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.64,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.65,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.66,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.67,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.68,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.69,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.7,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.71,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.72,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.73,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.74,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.75,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.76,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.77,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.78,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.79,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.8,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.81,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.82,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.83,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.84,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.85,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.86,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.87,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.88,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.89,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.9,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.91,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.92,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.93,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.94,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.95,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.96,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.97,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.98,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,542.99,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.01,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.02,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.03,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.04,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.05,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.06,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.07,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.08,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.09,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.1,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.11,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.12,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.13,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.14,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.15,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.16,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.17,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.18,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.19,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.2,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.21,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.22,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.23,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.24,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.25,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.26,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.27,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.28,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.29,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.3,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.31,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.32,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.33,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.34,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.35,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.36,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.37,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.38,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.39,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.4,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.41,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.42,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.43,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.44,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.45,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.46,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.47,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.48,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.49,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.5,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.51,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.52,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.53,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.54,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.55,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.56,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.57,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.58,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.59,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.6,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.61,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.62,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.63,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.64,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.65,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.66,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.67,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.68,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.69,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.7,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.71,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.72,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.73,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.74,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.75,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.76,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.77,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.78,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.79,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.8,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.81,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.82,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.83,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.84,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.85,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.86,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.87,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.88,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.89,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.9,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.91,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.92,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.93,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.94,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.95,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.96,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.97,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.98,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,543.99,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.01,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.02,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.03,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.04,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.05,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.06,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.07,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.08,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.09,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.1,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.11,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.12,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.13,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.14,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.15,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.16,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.17,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.18,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.19,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.2,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.21,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.22,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.23,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.24,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.25,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.26,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.27,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.28,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.29,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.3,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.31,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.32,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.33,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.34,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.35,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.36,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.37,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.38,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.39,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.4,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.41,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.42,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.43,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.44,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.45,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.46,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.47,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.48,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.49,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.5,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.51,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.52,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.53,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.54,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.55,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.56,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.57,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.58,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.59,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.6,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.61,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.62,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.63,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.64,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.65,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.66,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.67,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.68,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.69,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.7,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.71,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.72,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.73,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.74,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.75,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.76,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.77,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.78,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.79,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.8,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.81,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.82,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.83,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.84,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.85,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.86,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.87,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.88,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.89,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.9,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.91,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.92,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.93,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.94,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.95,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.96,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.97,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.98,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,544.99,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.01,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.02,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.03,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.04,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.05,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.06,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.07,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.08,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.09,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.1,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.11,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.12,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.13,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.14,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.15,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.16,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.17,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.18,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.19,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.2,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.21,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.22,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.23,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.24,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.25,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.26,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.27,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.28,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.29,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.3,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.31,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.32,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.33,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.34,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.35,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.36,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.37,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.38,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.39,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.4,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.41,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.42,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.43,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.44,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.45,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.46,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.47,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.48,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.49,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.5,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.51,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.52,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.53,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.54,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.55,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.56,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.57,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.58,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.59,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.6,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
,,,545.61,,,0.1,32,,,"[1,0,0]",100,12,10,0.1,0,90
